user_id,gate,gamerounds_sum,retention_day,retention_week
7902935,50,19,TRUE,FALSE
7903029,50,0,FALSE,FALSE
7903039,30,1,FALSE,FALSE
7903291,50,18,FALSE,FALSE
7903359,30,4,FALSE,FALSE
7903527,50,36,TRUE,FALSE
7903644,50,0,FALSE,FALSE
7903861,50,2,FALSE,FALSE
7903979,50,4,FALSE,FALSE
7903980,50,12,TRUE,TRUE
7904018,50,68,TRUE,FALSE
7904148,50,7,FALSE,FALSE
7904173,30,32,FALSE,FALSE
7904250,50,7,FALSE,FALSE
7904307,50,16,FALSE,FALSE
7904344,30,49,TRUE,FALSE
7904473,30,16,TRUE,FALSE
7904474,30,19,FALSE,TRUE
7904507,30,39,TRUE,FALSE
7905098,50,73,TRUE,TRUE
7905173,30,334,TRUE,TRUE
7905303,50,6,TRUE,FALSE
7905457,30,147,TRUE,TRUE
7905570,30,3,FALSE,FALSE
7905580,30,57,FALSE,FALSE
7905693,50,0,FALSE,FALSE
7905699,30,30,TRUE,FALSE
7905762,50,5,FALSE,FALSE
7905866,30,161,TRUE,FALSE
7905941,30,0,FALSE,FALSE
7906072,50,5,FALSE,FALSE
7906269,30,33,TRUE,FALSE
7906353,50,266,TRUE,TRUE
7906514,50,99,TRUE,TRUE
7906619,50,97,TRUE,TRUE
7906646,50,1,FALSE,FALSE
7906648,30,34,TRUE,FALSE
7906767,30,0,FALSE,FALSE
7906931,50,68,TRUE,FALSE
7907315,30,5,FALSE,FALSE
7907442,50,8,TRUE,FALSE
7907621,50,2,FALSE,FALSE
7907699,50,8,FALSE,FALSE
7907733,30,83,FALSE,FALSE
7907778,30,16,FALSE,FALSE
7907872,50,4,FALSE,FALSE
7907915,50,13,FALSE,FALSE
7908019,30,79,TRUE,TRUE
7908081,30,11,TRUE,FALSE
7908282,30,2,FALSE,FALSE
7908620,50,87,TRUE,FALSE
7908839,50,3,FALSE,FALSE
7908888,50,25,TRUE,FALSE
7909309,30,26,TRUE,FALSE
7909339,30,0,FALSE,FALSE
7909499,50,123,TRUE,TRUE
7909553,50,0,FALSE,FALSE
7909621,30,10,FALSE,FALSE
7909750,30,33,TRUE,FALSE
7909896,50,20,FALSE,FALSE
7909905,30,46,FALSE,FALSE
7910109,50,52,TRUE,FALSE
7910114,50,2,FALSE,FALSE
7910291,30,44,FALSE,FALSE
7910524,50,4,FALSE,FALSE
7910600,50,8,FALSE,FALSE
7910609,30,28,TRUE,FALSE
7910751,30,209,TRUE,TRUE
7910801,50,157,TRUE,TRUE
7910820,50,15,TRUE,FALSE
7910824,50,0,FALSE,FALSE
7910867,50,48,TRUE,FALSE
7910889,50,183,TRUE,TRUE
7910979,50,21,TRUE,FALSE
7911152,50,8,TRUE,FALSE
7911165,50,15,FALSE,FALSE
7911319,50,106,TRUE,TRUE
7911510,50,30,TRUE,FALSE
7911615,30,6,FALSE,FALSE
7911630,30,214,TRUE,TRUE
7911742,30,13,TRUE,FALSE
7911851,50,60,TRUE,FALSE
7911992,50,59,TRUE,FALSE
7912140,50,9,TRUE,FALSE
7912290,30,21,FALSE,FALSE
7912334,30,73,TRUE,FALSE
7912590,50,13,FALSE,FALSE
7912615,30,22,TRUE,TRUE
7912628,30,25,TRUE,FALSE
7912651,30,110,TRUE,TRUE
7912717,50,2,FALSE,FALSE
7912738,50,105,TRUE,TRUE
7912749,50,3,FALSE,FALSE
7912779,30,3,FALSE,FALSE
7912879,30,7,FALSE,FALSE
7913185,50,3,FALSE,FALSE
7913396,50,71,TRUE,TRUE
7913433,30,0,FALSE,FALSE
7913440,30,151,TRUE,TRUE
7913593,50,10,FALSE,FALSE
7913673,30,9,FALSE,FALSE
7913740,30,0,FALSE,FALSE
7913791,30,134,FALSE,TRUE
7913822,30,124,FALSE,FALSE
7913860,50,1,FALSE,FALSE
7913960,30,3,FALSE,FALSE
7913963,30,6,FALSE,FALSE
7913979,50,22,TRUE,FALSE
7914075,30,3,FALSE,FALSE
7914081,50,17,FALSE,FALSE
7914117,50,12,FALSE,FALSE
7914140,30,6,FALSE,FALSE
7914239,30,10,FALSE,FALSE
7914290,50,1,FALSE,FALSE
7914582,50,13,FALSE,FALSE
7914602,30,5,FALSE,FALSE
7914681,50,94,TRUE,TRUE
7914992,50,84,TRUE,TRUE
7915005,50,0,FALSE,FALSE
7915089,30,6,FALSE,FALSE
7915121,50,275,TRUE,TRUE
7915433,50,5,FALSE,FALSE
7915511,50,1,FALSE,FALSE
7915547,50,145,TRUE,TRUE
7915556,50,21,TRUE,FALSE
7915587,30,19,FALSE,FALSE
7915609,30,276,TRUE,TRUE
7915726,50,5,FALSE,FALSE
7915748,30,12,FALSE,FALSE
7915870,50,11,FALSE,FALSE
7915889,30,8,FALSE,FALSE
7915939,30,14,TRUE,FALSE
7916000,30,1,FALSE,FALSE
7916059,50,10,TRUE,FALSE
7916093,50,9,TRUE,FALSE
7916148,50,7,TRUE,FALSE
7916450,30,25,FALSE,FALSE
7916661,50,15,FALSE,FALSE
7916716,50,16,TRUE,FALSE
7916832,50,12,FALSE,FALSE
7917058,30,16,FALSE,TRUE
7917229,30,64,TRUE,FALSE
7917582,30,11,FALSE,FALSE
7917595,30,22,TRUE,FALSE
7917600,50,81,TRUE,TRUE
7917644,30,1,FALSE,FALSE
7917680,50,26,TRUE,FALSE
7917914,50,14,TRUE,FALSE
7917941,50,11,TRUE,FALSE
7917961,30,23,TRUE,FALSE
7917998,30,58,FALSE,FALSE
7918097,30,77,TRUE,FALSE
7918201,50,3,FALSE,FALSE
7918207,30,67,TRUE,TRUE
7918231,30,4,FALSE,FALSE
7918260,30,198,TRUE,FALSE
7918412,50,1,FALSE,FALSE
7918656,30,3,FALSE,FALSE
7919125,30,6,FALSE,FALSE
7919264,50,9,FALSE,FALSE
7919319,50,11,TRUE,FALSE
7919339,30,6,FALSE,FALSE
7919463,50,3,FALSE,FALSE
7919628,30,33,FALSE,FALSE
7920008,50,7,FALSE,FALSE
7920011,30,406,TRUE,TRUE
7920059,50,17,TRUE,FALSE
7920292,50,565,TRUE,TRUE
7920442,50,1,FALSE,FALSE
7920506,50,2,FALSE,FALSE
7920531,30,185,TRUE,TRUE
7920563,30,21,TRUE,FALSE
7920587,50,31,TRUE,FALSE
7920636,50,5,TRUE,FALSE
7920704,30,4,FALSE,FALSE
7920923,50,138,TRUE,TRUE
7921109,50,13,FALSE,FALSE
7921157,30,12,FALSE,FALSE
7921217,50,217,TRUE,TRUE
7921287,50,31,TRUE,TRUE
7921288,30,0,FALSE,FALSE
7921297,30,36,FALSE,FALSE
7921426,50,1,FALSE,FALSE
7921452,30,2,FALSE,FALSE
7921615,30,3,FALSE,FALSE
7921821,50,1,FALSE,FALSE
7922157,30,14,FALSE,FALSE
7922158,30,1,FALSE,FALSE
7922203,50,0,FALSE,FALSE
7922259,30,1,FALSE,FALSE
7922305,50,16,TRUE,FALSE
7922317,50,12,FALSE,FALSE
7922366,50,174,TRUE,TRUE
7922391,30,9,FALSE,FALSE
7922410,50,73,TRUE,FALSE
7922438,50,7,TRUE,FALSE
7922612,50,59,FALSE,FALSE
7922614,30,196,TRUE,TRUE
7922650,30,3,FALSE,FALSE
7922660,50,2,FALSE,FALSE
7922663,50,0,FALSE,FALSE
7922710,30,239,TRUE,FALSE
7922982,30,5,FALSE,FALSE
7923296,50,10,TRUE,FALSE
7923526,50,24,FALSE,FALSE
7923572,50,20,TRUE,FALSE
7923665,30,8,TRUE,FALSE
7923722,30,5,FALSE,FALSE
7924046,50,0,FALSE,FALSE
7924074,50,202,TRUE,TRUE
7924075,30,7,TRUE,FALSE
7924216,50,0,FALSE,FALSE
7924331,50,1,FALSE,FALSE
7924377,30,10,FALSE,FALSE
7924654,50,19,TRUE,FALSE
7924703,50,1,FALSE,FALSE
7924705,50,77,TRUE,FALSE
7924835,30,8,TRUE,FALSE
7924840,50,21,FALSE,FALSE
7924904,50,0,FALSE,FALSE
7925015,50,10,TRUE,FALSE
7925063,30,7,FALSE,TRUE
7925213,30,563,TRUE,TRUE
7925338,50,9,FALSE,FALSE
7925442,30,20,TRUE,FALSE
7925489,50,1,FALSE,FALSE
7925759,50,0,FALSE,FALSE
7925849,50,47,TRUE,FALSE
7926107,50,23,FALSE,FALSE
7926216,50,4,TRUE,FALSE
7926539,50,6,FALSE,FALSE
7926563,30,1,FALSE,FALSE
7926629,30,2,FALSE,FALSE
7926738,50,5,TRUE,FALSE
7926995,30,3,FALSE,FALSE
7927145,50,5,TRUE,FALSE
7927258,50,0,FALSE,FALSE
7927438,50,3,FALSE,FALSE
7927512,30,10,FALSE,FALSE
7927868,30,9,TRUE,FALSE
7928086,50,142,TRUE,TRUE
7928253,50,4,FALSE,FALSE
7928314,30,102,TRUE,TRUE
7928362,50,37,FALSE,TRUE
7928506,50,232,TRUE,TRUE
7928649,50,6,FALSE,FALSE
7928685,30,24,TRUE,TRUE
7928699,50,2,FALSE,FALSE
7928714,30,3,FALSE,FALSE
7928838,30,15,FALSE,TRUE
7928856,50,13,FALSE,FALSE
7929098,30,86,TRUE,TRUE
7929134,30,62,TRUE,FALSE
7929235,30,20,FALSE,FALSE
7929334,50,62,TRUE,TRUE
7929381,50,150,TRUE,TRUE
7929500,50,31,FALSE,FALSE
7929554,50,10,TRUE,FALSE
7929561,30,10,FALSE,FALSE
7929688,50,26,FALSE,FALSE
7929738,50,7,FALSE,FALSE
7929872,50,11,TRUE,FALSE
7929886,30,144,TRUE,FALSE
7930229,30,40,TRUE,FALSE
7930235,50,7,TRUE,FALSE
7930517,30,82,TRUE,FALSE
7930534,50,6,FALSE,FALSE
7930614,30,10,FALSE,FALSE
7930684,30,638,TRUE,TRUE
7930725,50,10,FALSE,FALSE
7930771,30,29,TRUE,FALSE
7930787,30,44,TRUE,FALSE
7930808,50,4,FALSE,FALSE
7930812,50,14,FALSE,FALSE
7930952,50,22,FALSE,FALSE
7931113,30,3,FALSE,FALSE
7931280,30,93,TRUE,FALSE
7931481,50,10,TRUE,FALSE
7931643,50,16,TRUE,FALSE
7931652,50,29,TRUE,FALSE
7931661,50,175,TRUE,TRUE
7931715,50,79,TRUE,FALSE
7932036,50,17,FALSE,FALSE
7932108,30,3,FALSE,FALSE
7932129,30,92,TRUE,TRUE
7932145,30,148,TRUE,TRUE
7932154,50,37,FALSE,FALSE
7932200,30,15,TRUE,FALSE
7932365,30,35,FALSE,FALSE
7932531,30,0,FALSE,FALSE
7932561,50,33,FALSE,FALSE
7932571,50,86,TRUE,FALSE
7932577,50,114,TRUE,FALSE
7932688,50,470,FALSE,TRUE
7932977,30,461,TRUE,TRUE
7932980,50,2,FALSE,FALSE
7933056,30,9,TRUE,FALSE
7933223,30,0,FALSE,FALSE
7933641,50,118,TRUE,TRUE
7933683,50,27,TRUE,FALSE
7933741,30,7,FALSE,FALSE
7933824,30,39,TRUE,FALSE
7933841,50,11,TRUE,FALSE
7933862,50,12,FALSE,FALSE
7934181,50,1,FALSE,FALSE
7934263,30,17,FALSE,FALSE
7934282,50,12,FALSE,FALSE
7934330,50,5,FALSE,FALSE
7934504,50,88,TRUE,TRUE
7934561,50,65,TRUE,FALSE
7934576,50,49,FALSE,TRUE
7934864,50,88,TRUE,TRUE
7934916,50,1,FALSE,FALSE
7934974,50,19,FALSE,FALSE
7935006,30,10,FALSE,TRUE
7935011,50,729,TRUE,TRUE
7935211,50,79,TRUE,TRUE
7935590,30,31,TRUE,FALSE
7935609,30,4,FALSE,FALSE
7935653,30,11,FALSE,FALSE
7935899,30,239,TRUE,FALSE
7936052,50,62,TRUE,FALSE
7936091,50,2,FALSE,FALSE
7936478,50,106,TRUE,TRUE
7936530,50,39,TRUE,TRUE
7936600,30,10,TRUE,FALSE
7936648,30,9,FALSE,FALSE
7936826,50,175,TRUE,TRUE
7937029,50,15,FALSE,FALSE
7937093,50,8,TRUE,FALSE
7937101,50,7,FALSE,FALSE
7937166,30,7,FALSE,FALSE
7937227,30,32,FALSE,FALSE
7937286,50,0,FALSE,FALSE
7937553,30,1,FALSE,FALSE
7937721,50,3,FALSE,FALSE
7937753,50,89,TRUE,TRUE
7937881,30,44,TRUE,TRUE
7937911,50,12,FALSE,FALSE
7938030,30,11,FALSE,FALSE
7938159,50,2,FALSE,FALSE
7938217,30,6,FALSE,FALSE
7938226,50,16,FALSE,FALSE
7938312,30,281,TRUE,TRUE
7938489,50,10,FALSE,FALSE
7938517,30,104,FALSE,TRUE
7938657,30,0,FALSE,FALSE
7938843,30,3,FALSE,FALSE
7938861,50,22,TRUE,FALSE
7938889,50,44,FALSE,FALSE
7938910,30,24,TRUE,FALSE
7938977,30,3,FALSE,FALSE
7939185,50,2,FALSE,FALSE
7939321,30,71,FALSE,TRUE
7939367,50,27,FALSE,FALSE
7939372,50,8,FALSE,FALSE
7939628,50,37,FALSE,FALSE
7939786,30,78,TRUE,TRUE
7939815,30,5,FALSE,FALSE
7939868,50,7,FALSE,FALSE
7939994,50,4,FALSE,FALSE
7940009,30,53,TRUE,TRUE
7940102,50,34,TRUE,FALSE
7940335,30,8,FALSE,FALSE
7940583,30,10,FALSE,FALSE
7940637,30,17,TRUE,FALSE
7940712,50,111,TRUE,FALSE
7941019,30,10,FALSE,FALSE
7941030,50,25,FALSE,FALSE
7941124,50,1,FALSE,FALSE
7941241,50,36,TRUE,FALSE
7941386,50,28,FALSE,TRUE
7941428,50,6,FALSE,FALSE
7941454,30,1,FALSE,FALSE
7941456,50,302,FALSE,FALSE
7941533,30,12,FALSE,TRUE
7941573,30,29,TRUE,FALSE
7941619,30,10,TRUE,FALSE
7941656,50,52,TRUE,FALSE
7941742,30,46,FALSE,FALSE
7941801,50,3,FALSE,FALSE
7941916,30,19,TRUE,FALSE
7942054,50,5,FALSE,FALSE
7942078,30,30,TRUE,FALSE
7942246,30,3,FALSE,FALSE
7942298,30,118,TRUE,TRUE
7942320,50,4,FALSE,FALSE
7942408,30,1,FALSE,FALSE
7942484,50,7,FALSE,TRUE
7942557,50,147,TRUE,FALSE
7942581,50,13,TRUE,FALSE
7942773,50,11,FALSE,FALSE
7942924,30,55,TRUE,FALSE
7943003,50,15,TRUE,FALSE
7943038,30,24,TRUE,FALSE
7943108,50,3,FALSE,FALSE
7943169,30,47,TRUE,FALSE
7943301,30,18,TRUE,FALSE
7943400,50,52,FALSE,TRUE
7943589,50,187,TRUE,FALSE
7943791,50,1,FALSE,FALSE
7943931,50,6,TRUE,FALSE
7944013,50,29,FALSE,FALSE
7944145,50,17,TRUE,FALSE
7944186,30,3,FALSE,FALSE
7944257,50,822,TRUE,TRUE
7944668,30,17,FALSE,FALSE
7944940,30,0,FALSE,FALSE
7944955,50,85,TRUE,TRUE
7945110,50,141,TRUE,TRUE
7945286,50,54,TRUE,FALSE
7945307,30,6,FALSE,FALSE
7945317,30,1,FALSE,FALSE
7945512,50,13,FALSE,FALSE
7945546,50,42,FALSE,FALSE
7945783,30,22,FALSE,FALSE
7945923,50,1,FALSE,FALSE
7945933,30,52,TRUE,FALSE
7946027,50,30,TRUE,FALSE
7946200,50,3,FALSE,FALSE
7946577,50,1,FALSE,FALSE
7946933,30,3,FALSE,FALSE
7946992,50,19,TRUE,FALSE
7947062,30,6,FALSE,FALSE
7947264,30,0,FALSE,FALSE
7947569,50,4,FALSE,FALSE
7947633,30,4,FALSE,FALSE
7947692,30,2,FALSE,FALSE
7947753,30,81,TRUE,FALSE
7947827,30,4,TRUE,FALSE
7947959,50,8,FALSE,FALSE
7948023,30,6,FALSE,FALSE
7948045,30,11,FALSE,FALSE
7948232,50,211,TRUE,FALSE
7948239,50,15,FALSE,FALSE
7948287,30,16,FALSE,FALSE
7948430,30,10,FALSE,FALSE
7948679,30,79,TRUE,FALSE
7948828,50,53,TRUE,FALSE
7948870,50,154,TRUE,TRUE
7948890,30,4,TRUE,FALSE
7948917,30,35,TRUE,FALSE
7949324,30,191,TRUE,TRUE
7949490,30,86,TRUE,FALSE
7949503,30,46,TRUE,FALSE
7949666,50,8,TRUE,TRUE
7949712,50,117,TRUE,TRUE
7949729,50,25,TRUE,FALSE
7949783,50,385,TRUE,TRUE
7949893,50,80,TRUE,FALSE
7950117,50,13,FALSE,FALSE
7950193,50,1,FALSE,FALSE
7950253,30,35,TRUE,FALSE
7950388,50,14,TRUE,FALSE
7950599,30,4,TRUE,FALSE
7950659,30,148,TRUE,TRUE
7950692,30,73,FALSE,TRUE
7950722,30,62,TRUE,FALSE
7950809,30,239,TRUE,TRUE
7950971,30,280,TRUE,TRUE
7951128,30,38,FALSE,FALSE
7951314,30,47,TRUE,TRUE
7951357,50,53,TRUE,FALSE
7951605,30,63,TRUE,FALSE
7951644,50,31,TRUE,TRUE
7951735,50,181,TRUE,FALSE
7951852,50,8,FALSE,FALSE
7952159,30,20,TRUE,FALSE
7952242,30,12,TRUE,FALSE
7952417,50,66,FALSE,FALSE
7952502,50,22,TRUE,FALSE
7952609,50,29,FALSE,FALSE
7952624,30,40,TRUE,FALSE
7952704,30,0,FALSE,FALSE
7953020,30,21,FALSE,FALSE
7953060,50,313,TRUE,TRUE
7953118,30,77,TRUE,TRUE
7953134,30,13,FALSE,FALSE
7953286,50,2,TRUE,FALSE
7953316,30,9,FALSE,FALSE
7953370,50,67,TRUE,FALSE
7953551,30,30,TRUE,FALSE
7953858,30,17,FALSE,FALSE
7953908,50,40,TRUE,FALSE
7953956,50,7,FALSE,TRUE
7954042,30,44,TRUE,TRUE
7954088,50,190,TRUE,TRUE
7954120,30,14,FALSE,FALSE
7954140,30,28,FALSE,FALSE
7954231,50,5,FALSE,FALSE
7954236,50,168,TRUE,TRUE
7954253,50,44,TRUE,FALSE
7954435,50,4,TRUE,FALSE
7954454,30,14,TRUE,FALSE
7954490,30,21,FALSE,FALSE
7954492,50,2,FALSE,FALSE
7954533,50,135,TRUE,TRUE
7954620,50,66,FALSE,FALSE
7954636,30,9,FALSE,FALSE
7954657,50,93,FALSE,FALSE
7954819,30,0,FALSE,FALSE
7954831,30,15,TRUE,FALSE
7955055,30,24,FALSE,TRUE
7955154,50,48,FALSE,FALSE
7955170,50,530,TRUE,TRUE
7955429,50,3,FALSE,FALSE
7955559,50,35,TRUE,FALSE
7956296,50,326,TRUE,TRUE
7956454,50,21,FALSE,FALSE
7956587,50,6,FALSE,FALSE
7956627,50,89,FALSE,FALSE
7956697,50,10,FALSE,FALSE
7956753,50,10,TRUE,FALSE
7956851,50,15,TRUE,FALSE
7957028,50,2,FALSE,FALSE
7957106,50,69,TRUE,TRUE
7957160,30,1266,TRUE,TRUE
7957247,50,82,FALSE,FALSE
7957368,30,123,TRUE,TRUE
7957492,50,70,TRUE,FALSE
7957549,30,63,FALSE,TRUE
7957673,50,127,TRUE,FALSE
7957741,50,19,TRUE,FALSE
7957804,50,6,FALSE,TRUE
7957860,30,98,TRUE,FALSE
7957866,50,13,FALSE,FALSE
7957928,50,51,TRUE,FALSE
7958047,30,17,FALSE,FALSE
7958135,50,115,TRUE,TRUE
7958256,30,86,TRUE,TRUE
7958419,50,1,FALSE,FALSE
7958500,50,54,TRUE,FALSE
7958693,50,4,FALSE,FALSE
7958772,50,4,FALSE,FALSE
7958866,30,3,FALSE,FALSE
7958904,30,4,FALSE,FALSE
7959044,50,16,TRUE,FALSE
7959106,50,12,TRUE,FALSE
7959145,30,6,FALSE,FALSE
7959296,30,13,FALSE,FALSE
7959379,50,1,FALSE,FALSE
7959551,50,1,FALSE,FALSE
7959620,50,2,FALSE,FALSE
7960077,30,9,TRUE,FALSE
7960351,50,2,FALSE,FALSE
7960483,50,5,FALSE,FALSE
7960519,50,67,TRUE,TRUE
7960571,30,4,FALSE,FALSE
7960625,30,35,TRUE,TRUE
7960730,50,1,FALSE,FALSE
7960736,50,79,TRUE,TRUE
7960884,50,0,FALSE,FALSE
7960908,50,3,FALSE,FALSE
7960938,50,40,TRUE,FALSE
7961000,50,3,FALSE,FALSE
7961005,50,5,FALSE,FALSE
7961095,30,19,TRUE,FALSE
7961118,50,0,FALSE,FALSE
7961179,50,236,TRUE,TRUE
7961329,30,37,TRUE,FALSE
7961338,30,14,FALSE,FALSE
7961356,50,15,TRUE,FALSE
7961372,30,4,FALSE,FALSE
7961695,30,6,FALSE,FALSE
7961844,30,36,FALSE,FALSE
7961901,30,35,FALSE,TRUE
7961959,30,11,FALSE,FALSE
7961970,50,1,FALSE,FALSE
7962220,50,14,TRUE,FALSE
7962279,50,4,FALSE,FALSE
7962547,50,5,FALSE,FALSE
7962563,30,5,FALSE,FALSE
7962573,50,0,FALSE,FALSE
7962649,30,2,FALSE,FALSE
7962726,50,158,TRUE,FALSE
7962805,50,19,TRUE,FALSE
7962824,30,0,FALSE,FALSE
7962934,30,1,FALSE,FALSE
7963037,30,8,FALSE,FALSE
7963043,50,6,TRUE,FALSE
7963198,30,3,FALSE,FALSE
7963203,30,4,FALSE,FALSE
7963214,30,0,FALSE,FALSE
7963398,30,19,TRUE,FALSE
7963413,30,63,TRUE,FALSE
7963438,30,10,FALSE,FALSE
7963514,50,7,TRUE,FALSE
7963693,50,213,TRUE,FALSE
7963714,50,115,TRUE,FALSE
7963997,50,3,FALSE,FALSE
7964142,30,59,TRUE,TRUE
7964485,50,2,FALSE,FALSE
7964502,50,993,TRUE,TRUE
7964511,30,44,TRUE,FALSE
7964644,50,20,TRUE,FALSE
7964671,50,22,TRUE,FALSE
7964830,50,22,FALSE,FALSE
7965026,30,173,TRUE,TRUE
7965085,50,4,FALSE,FALSE
7965305,50,28,TRUE,FALSE
7965338,30,123,FALSE,FALSE
7965378,50,22,TRUE,FALSE
7965462,30,64,TRUE,TRUE
7965483,50,102,FALSE,FALSE
7965625,30,92,TRUE,TRUE
7965636,30,0,FALSE,FALSE
7965814,50,35,TRUE,TRUE
7965824,30,0,FALSE,FALSE
7965961,30,79,TRUE,TRUE
7966198,50,53,TRUE,TRUE
7966218,50,12,FALSE,FALSE
7966244,50,79,TRUE,FALSE
7966421,50,64,FALSE,FALSE
7966428,30,5,FALSE,FALSE
7966508,50,32,TRUE,FALSE
7966597,30,13,FALSE,FALSE
7966600,50,15,FALSE,FALSE
7966641,30,8,FALSE,FALSE
7967034,50,257,TRUE,FALSE
7967113,30,7,TRUE,FALSE
7967244,30,32,FALSE,FALSE
7967293,30,57,FALSE,FALSE
7967307,50,1,FALSE,FALSE
7967337,50,21,TRUE,FALSE
7967610,30,31,TRUE,FALSE
7967693,50,3,TRUE,FALSE
7967710,50,1,FALSE,FALSE
7967711,50,53,TRUE,FALSE
7967797,30,20,TRUE,FALSE
7967837,50,14,FALSE,FALSE
7967910,50,3,FALSE,FALSE
7967911,30,2,FALSE,FALSE
7968266,50,59,TRUE,TRUE
7968373,30,33,TRUE,FALSE
7968569,30,12,TRUE,FALSE
7968589,50,1,FALSE,FALSE
7968752,30,11,FALSE,FALSE
7968808,30,3,FALSE,FALSE
7968856,50,25,TRUE,FALSE
7969235,30,11,FALSE,FALSE
7969284,50,2,FALSE,FALSE
7969344,30,68,TRUE,FALSE
7969369,30,235,TRUE,TRUE
7969377,30,52,FALSE,TRUE
7969464,30,119,TRUE,TRUE
7969684,30,41,FALSE,FALSE
7969997,30,2,FALSE,FALSE
7970070,50,17,FALSE,FALSE
7970187,30,12,FALSE,FALSE
7970458,50,291,TRUE,FALSE
7970469,30,5,FALSE,FALSE
7970471,50,6,FALSE,FALSE
7970513,50,10,FALSE,FALSE
7970522,50,44,TRUE,FALSE
7970539,30,24,FALSE,FALSE
7970580,30,118,TRUE,FALSE
7970815,30,4,FALSE,FALSE
7970834,50,75,TRUE,FALSE
7970905,50,50,TRUE,FALSE
7970971,30,3,FALSE,FALSE
7971020,30,101,TRUE,FALSE
7971062,50,20,TRUE,FALSE
7971077,50,2,TRUE,FALSE
7971196,50,29,TRUE,FALSE
7971363,50,3,FALSE,FALSE
7971503,30,20,TRUE,FALSE
7971534,50,2,FALSE,FALSE
7971665,50,5,FALSE,FALSE
7971688,30,43,FALSE,FALSE
7971741,30,30,TRUE,FALSE
7972126,50,19,TRUE,FALSE
7972138,30,5,FALSE,FALSE
7972169,30,1,FALSE,FALSE
7972180,50,5,FALSE,FALSE
7972269,30,55,FALSE,FALSE
7972458,50,1,FALSE,FALSE
7972494,50,5,FALSE,FALSE
7972577,30,19,FALSE,FALSE
7972827,50,116,FALSE,FALSE
7972848,50,162,TRUE,TRUE
7972962,30,15,TRUE,FALSE
7972969,50,4,FALSE,FALSE
7973213,30,17,TRUE,FALSE
7973227,50,1,FALSE,FALSE
7973498,30,79,TRUE,FALSE
7973512,30,22,FALSE,FALSE
7973671,50,4,FALSE,FALSE
7973702,50,29,TRUE,FALSE
7973819,50,22,TRUE,FALSE
7974228,50,102,TRUE,FALSE
7974263,50,5,TRUE,FALSE
7974351,30,83,FALSE,FALSE
7974379,30,3,FALSE,FALSE
7974618,50,27,FALSE,FALSE
7974887,30,13,FALSE,FALSE
7974970,30,0,FALSE,FALSE
7974995,30,15,TRUE,FALSE
7975300,50,1,FALSE,FALSE
7975349,30,6,FALSE,FALSE
7975601,50,239,TRUE,TRUE
7975767,30,52,TRUE,FALSE
7975875,30,7,FALSE,FALSE
7976056,50,2,FALSE,FALSE
7976207,30,1,FALSE,FALSE
7976209,30,385,TRUE,TRUE
7976246,30,99,TRUE,TRUE
7976275,30,48,TRUE,FALSE
7976330,30,27,TRUE,FALSE
7976382,50,68,TRUE,FALSE
7976395,30,48,TRUE,TRUE
7976455,30,6,FALSE,FALSE
7976465,30,13,FALSE,FALSE
7976472,50,120,TRUE,FALSE
7976501,30,106,TRUE,TRUE
7976667,30,56,FALSE,FALSE
7976796,50,20,TRUE,FALSE
7976906,50,21,FALSE,FALSE
7977033,50,185,TRUE,TRUE
7977256,50,8,FALSE,FALSE
7977430,50,55,TRUE,FALSE
7977629,50,28,FALSE,FALSE
7977728,50,191,TRUE,FALSE
7977866,30,16,TRUE,FALSE
7978030,50,719,TRUE,TRUE
7978138,50,32,FALSE,FALSE
7978167,30,96,TRUE,TRUE
7978376,30,125,TRUE,TRUE
7978425,50,18,FALSE,FALSE
7978481,30,11,TRUE,FALSE
7978487,30,18,FALSE,FALSE
7978521,30,17,FALSE,FALSE
7979079,30,40,TRUE,FALSE
7979163,30,1,FALSE,FALSE
7979219,50,14,FALSE,TRUE
7979306,30,2,FALSE,FALSE
7979361,30,130,TRUE,TRUE
7979453,30,41,TRUE,FALSE
7979509,30,1,FALSE,FALSE
7979527,50,0,FALSE,FALSE
7979586,30,10,FALSE,FALSE
7979661,30,121,FALSE,TRUE
7979757,30,49,FALSE,FALSE
7979769,50,25,FALSE,TRUE
7979863,50,233,TRUE,TRUE
7979990,50,12,FALSE,FALSE
7980079,50,8,FALSE,FALSE
7980219,50,39,TRUE,FALSE
7980229,50,0,TRUE,FALSE
7980489,50,14,FALSE,FALSE
7980683,30,105,TRUE,FALSE
7980942,50,4,FALSE,FALSE
7981027,50,39,TRUE,FALSE
7981191,50,36,FALSE,FALSE
7981219,50,10,FALSE,FALSE
7981286,30,1,FALSE,FALSE
7981380,30,10,FALSE,FALSE
7981383,30,21,FALSE,TRUE
7981474,50,9,TRUE,FALSE
7981689,30,6,FALSE,FALSE
7981723,50,0,FALSE,FALSE
7981939,50,38,FALSE,FALSE
7981959,50,33,TRUE,FALSE
7982064,50,5,FALSE,FALSE
7982069,30,74,TRUE,TRUE
7982114,50,15,FALSE,FALSE
7982179,50,39,FALSE,FALSE
7982360,50,52,TRUE,TRUE
7982388,30,31,FALSE,FALSE
7982390,50,9,TRUE,FALSE
7982761,30,4,TRUE,FALSE
7982934,30,4,TRUE,FALSE
7982953,50,20,TRUE,FALSE
7982955,30,13,FALSE,FALSE
7983031,50,42,TRUE,FALSE
7983151,50,90,FALSE,FALSE
7983357,30,31,TRUE,FALSE
